"response","workerid","slide_number_in_experiment","rt","utterance","Answer.time_in_minutes","object","speaker_cond"
"['metal', 'blue']",40,36,8169,"ruler",4.64393333333333,"ruler_metal_blue","list3"
"['glass', 'yellow']",40,37,4859,"bottle",4.64393333333333,"bottle_glass_yellow","list3"
"['paper', 'blue']",40,38,6020,"box",4.64393333333333,"box_cardboard_blue","list3"
"['plastic', 'green']",40,39,7380,"chair",4.64393333333333,"chair_metal_green","list3"
"['plastic', 'white']",40,40,9010,"bottle",4.64393333333333,"bottle_plastic_original","list3"
"Susan",41,1,0,"bot_check",5.75958333333333,"Susan","list3"
"['Plastic', 'Green']",41,3,9439,"spoon",5.75958333333333,"spoon_metal_green","list3"
"['Paper', 'Blue']",41,4,6928,"bag",5.75958333333333,"bag_paper_blue","list3"
"['Wood', 'Brown']",41,5,9319,"table",5.75958333333333,"table_wood_yellow","list3"
"['Ceramic', 'Blue']",41,6,11616,"bowl",5.75958333333333,"bowl_wood_blue","list3"
"['Plastic', 'Blue']",41,7,12313,"ball",5.75958333333333,"ball_plastic_original","list3"
"['Wood', 'Brown']",41,8,12720,"box",5.75958333333333,"box_wood_original","list3"
"['Wood', 'Brown']",41,9,6567,"ruler",5.75958333333333,"ruler_wood_original","list3"
"['Wood', 'Brown']",41,10,5280,"door",5.75958333333333,"door_wood_yellow","list3"
"['Aluminum', 'Green']",41,11,10024,"chair",5.75958333333333,"chair_metal_green","list3"
"['plastic', 'orange']",41,12,7760,"pitcher",5.75958333333333,"pitcher_plastic_orange","list3"
"['ceramic', 'Green']",41,13,8952,"cup",5.75958333333333,"cup_metal_green","list3"
"['Leather', 'Black']",41,14,6600,"boot",5.75958333333333,"boot_leather_original","list3"
"['Glass', 'blue']",41,15,8936,"vase",5.75958333333333,"vase_glass_blue","list3"
"['Wood', 'Brown']",41,16,9072,"chair",5.75958333333333,"chair_wood_original","list3"
"['Aluminum', 'Grey']",41,17,7120,"table",5.75958333333333,"table_metal_original","list3"
"['Leather', 'Black']",41,18,5055,"jacket",5.75958333333333,"jacket_leather_original","list3"
"['Cotton', 'Tan']",41,19,10232,"bag",5.75958333333333,"bag_canvas_original","list3"
"['Cardboard', 'Blue']",41,20,7304,"box",5.75958333333333,"box_cardboard_blue","list3"
"['Plastic', 'Green']",41,21,7944,"bag",5.75958333333333,"bag_plastic_green","list3"
"['Plastic', 'Pink']",41,22,6040,"plate",5.75958333333333,"plate_plastic_pink","list3"
"['Clay', 'Green']",41,23,7631,"vase",5.75958333333333,"vase_wood_green","list3"
"['Plastic', 'Clear']",41,24,6657,"bottle",5.75958333333333,"bottle_plastic_original","list3"
"['Denim', 'Purple']",41,25,11239,"jacket",5.75958333333333,"jacket_denim_purple","list3"
"['Plastic', 'Black']",41,26,6569,"spoon",5.75958333333333,"spoon_plastic_blue","list3"
"['Paper', 'Green']",41,27,9760,"plate",5.75958333333333,"plate_paper_green","list3"
"['Rubber', 'Green']",41,28,7743,"boot",5.75958333333333,"boot_rubber_green","list3"
"['Wood', 'Brown']",41,29,6640,"spoon",5.75958333333333,"spoon_wood_original","list3"
"['Plastic', 'Red']",41,30,6504,"ball",5.75958333333333,"ball_metal_red","list3"
"['Metal', 'Grey']",41,31,7360,"bowl",5.75958333333333,"bowl_metal_original","list3"
"['Plastic', 'Blue']",41,32,6383,"cup",5.75958333333333,"cup_plastic_blue","list3"
"['Plastic', 'Pink']",41,33,6609,"chair",5.75958333333333,"chair_plastic_pink","list3"
"['Metal', 'Grey']",41,34,5912,"door",5.75958333333333,"door_steel_original","list3"
"['Glass', 'Purple']",41,35,5592,"bowl",5.75958333333333,"bowl_glass_purple","list3"
"['Plastic', 'Blue']",41,36,6007,"ruler",5.75958333333333,"ruler_metal_blue","list3"
"['Aluminum', 'Silver']",41,37,13496,"pitcher",5.75958333333333,"pitcher_metal_original","list3"
"['Glass', 'Green']",41,38,5704,"pitcher",5.75958333333333,"pitcher_glass_green","list3"
"['Glass', 'Yellow']",41,39,5120,"bottle",5.75958333333333,"bottle_glass_yellow","list3"
"['Metal', 'Silver']",41,40,7151,"plate",5.75958333333333,"plate_metal_original","list3"
"Susan",42,1,0,"bot_check",4.13783333333333,"Susan","list3"
"['Rubber', 'Red']",42,3,10592,"ball",4.13783333333333,"ball_metal_red","list3"
"['metal', 'silver']",42,4,7619,"bowl",4.13783333333333,"bowl_metal_original","list3"
"['jade', 'green']",42,5,6480,"vase",4.13783333333333,"vase_wood_green","list3"
"['cardboard', 'blue']",42,6,6300,"box",4.13783333333333,"box_cardboard_blue","list3"
"['metal', 'silver']",42,7,4807,"door",4.13783333333333,"door_steel_original","list3"
"['metal', 'green']",42,8,12419,"chair",4.13783333333333,"chair_metal_green","list3"
"['metal', 'green']",42,9,5020,"cup",4.13783333333333,"cup_metal_green","list3"
"['metal', 'silver']",42,10,5655,"plate",4.13783333333333,"plate_metal_original","list3"
"['glass', 'yellow']",42,11,3712,"bottle",4.13783333333333,"bottle_glass_yellow","list3"
"['wood', 'yellow']",42,12,4967,"door",4.13783333333333,"door_wood_yellow","list3"
"['plastic', 'green']",42,13,4064,"bag",4.13783333333333,"bag_plastic_green","list3"
"['glass', 'green']",42,14,2857,"pitcher",4.13783333333333,"pitcher_glass_green","list3"
"['plastic', 'blue']",42,15,5208,"cup",4.13783333333333,"cup_plastic_blue","list3"
"['cloth', 'purple']",42,16,6622,"jacket",4.13783333333333,"jacket_denim_purple","list3"
"['leather', 'black']",42,17,4729,"boot",4.13783333333333,"boot_leather_original","list3"
"['paper', 'green']",42,18,2935,"plate",4.13783333333333,"plate_paper_green","list3"
"['wood', 'blue']",42,19,5336,"bowl",4.13783333333333,"bowl_wood_blue","list3"
"['plastic', 'clear']",42,20,4026,"bottle",4.13783333333333,"bottle_plastic_original","list3"
"['wood', 'brown']",42,21,3469,"box",4.13783333333333,"box_wood_original","list3"
"['plastic', 'purple']",42,22,7592,"plate",4.13783333333333,"plate_plastic_pink","list3"
"['leather', 'black']",42,23,3288,"jacket",4.13783333333333,"jacket_leather_original","list3"
"['rubber', 'blue']",42,24,4351,"ball",4.13783333333333,"ball_plastic_original","list3"
"['metal', 'silver']",42,25,5024,"pitcher",4.13783333333333,"pitcher_metal_original","list3"
"['glass', 'purple']",42,26,3800,"bowl",4.13783333333333,"bowl_glass_purple","list3"
"['glass', 'clear']",42,27,4120,"vase",4.13783333333333,"vase_glass_blue","list3"
"['metal', 'green']",42,28,3808,"spoon",4.13783333333333,"spoon_metal_green","list3"
"['wood', 'brown']",42,29,3080,"chair",4.13783333333333,"chair_wood_original","list3"
"['plastic', 'blue']",42,30,6016,"ruler",4.13783333333333,"ruler_metal_blue","list3"
"['plastic', 'orange']",42,31,4536,"pitcher",4.13783333333333,"pitcher_plastic_orange","list3"
"['wood', 'yellow']",42,32,2999,"table",4.13783333333333,"table_wood_yellow","list3"
"['paper', 'blue']",42,33,4289,"bag",4.13783333333333,"bag_paper_blue","list3"
"['rubber', 'green']",42,34,3901,"boot",4.13783333333333,"boot_rubber_green","list3"
"['plastic', 'black']",42,35,4135,"spoon",4.13783333333333,"spoon_plastic_blue","list3"
"['wood', 'brown']",42,36,2544,"ruler",4.13783333333333,"ruler_wood_original","list3"
"['wood', 'brown']",42,37,3729,"spoon",4.13783333333333,"spoon_wood_original","list3"
"['metal', 'silver']",42,38,4191,"table",4.13783333333333,"table_metal_original","list3"
"['cloth', 'tan']",42,39,3559,"bag",4.13783333333333,"bag_canvas_original","list3"
"['plastic', 'purple']",42,40,4866,"chair",4.13783333333333,"chair_plastic_pink","list3"
"Jessica",43,1,0,"bot_check",6.3205,"Jessica","list3"
"['glass', 'green']",43,3,6609,"pitcher",6.3205,"pitcher_glass_green","list3"
"['plastic', 'purple']",43,4,6407,"chair",6.3205,"chair_plastic_pink","list3"
"['faux leather', 'black']",43,5,6508,"boot",6.3205,"boot_leather_original","list3"
"['glass', 'blue']",43,6,5302,"vase",6.3205,"vase_glass_blue","list3"
"['stainless steel', 'silver']",43,7,8722,"bowl",6.3205,"bowl_metal_original","list3"
"['stainless steel', 'silver']",43,8,7139,"pitcher",6.3205,"pitcher_metal_original","list3"
"['wood', 'yellow']",43,9,5794,"door",6.3205,"door_wood_yellow","list3"
"['pewter', 'silver']",43,10,6139,"plate",6.3205,"plate_metal_original","list3"
"['canvas', 'white']",43,11,5870,"bag",6.3205,"bag_canvas_original","list3"
"['wood', 'brown']",43,12,8243,"chair",6.3205,"chair_wood_original","list3"
"['ceramic', 'green']",43,13,8392,"vase",6.3205,"vase_wood_green","list3"
"['faux leather', 'black']",43,14,7423,"jacket",6.3205,"jacket_leather_original","list3"
"['plastic', 'black']",43,15,5224,"spoon",6.3205,"spoon_plastic_blue","list3"
"['plastic', 'clear']",43,16,5624,"bottle",6.3205,"bottle_plastic_original","list3"
"['tin', 'green']",43,17,5873,"cup",6.3205,"cup_metal_green","list3"
"['cardboard', 'blue']",43,18,5907,"box",6.3205,"box_cardboard_blue","list3"
"['plastic', 'clear']",43,19,4910,"cup",6.3205,"cup_plastic_blue","list3"
"['wood', 'brown']",43,20,5478,"ruler",6.3205,"ruler_wood_original","list3"
"['metal', 'grey']",43,21,7876,"door",6.3205,"door_steel_original","list3"
"['metal', 'green']",43,22,6984,"chair",6.3205,"chair_metal_green","list3"
"['paper', 'blue']",43,23,13977,"bag",6.3205,"bag_paper_blue","list3"
"['wood', 'brown']",43,24,5608,"box",6.3205,"box_wood_original","list3"
"['paper', 'green']",43,25,4840,"plate",6.3205,"plate_paper_green","list3"
"['plastic', 'white']",43,26,5265,"ruler",6.3205,"ruler_metal_blue","list3"
"['plastic', 'grey']",43,27,10991,"table",6.3205,"table_metal_original","list3"
"['plastic', 'blue']",43,28,6656,"ball",6.3205,"ball_plastic_original","list3"
"['wood', 'brown']",43,29,5816,"table",6.3205,"table_wood_yellow","list3"
"['glass', 'purple']",43,30,6895,"bowl",6.3205,"bowl_glass_purple","list3"
"['glass', 'clear']",43,31,7875,"bottle",6.3205,"bottle_glass_yellow","list3"
"['wood', 'brown']",43,32,8366,"spoon",6.3205,"spoon_wood_original","list3"
"['clay', 'blue']",43,33,77501,"bowl",6.3205,"bowl_wood_blue","list3"
"['plastic', 'green']",43,34,27065,"bag",6.3205,"bag_plastic_green","list3"
"['denim', 'purple']",43,35,5693,"jacket",6.3205,"jacket_denim_purple","list3"
"['plastic', 'peach']",43,36,6922,"pitcher",6.3205,"pitcher_plastic_orange","list3"
"['rubber', 'green and black']",43,37,9043,"boot",6.3205,"boot_rubber_green","list3"
"['silver', 'silver']",43,38,7507,"spoon",6.3205,"spoon_metal_green","list3"
"['plastic', 'red']",43,39,6570,"ball",6.3205,"ball_metal_red","list3"
"['plastic', 'purple']",43,40,5647,"plate",6.3205,"plate_plastic_pink","list3"
"Sarah",44,1,0,"bot_check",4.36956666666667,"Sarah","list3"
"['wood', 'yellow']",44,3,5785,"table",4.36956666666667,"table_wood_yellow","list3"
"['metal', 'silver']",44,4,7431,"plate",4.36956666666667,"plate_metal_original","list3"
"['plastic', 'green']",44,5,6007,"bag",4.36956666666667,"bag_plastic_green","list3"
"['cardboard', 'blue']",44,6,5568,"box",4.36956666666667,"box_cardboard_blue","list3"
"['metal', 'silver']",44,7,5104,"table",4.36956666666667,"table_metal_original","list3"
"['plastic', 'pink']",44,8,5376,"chair",4.36956666666667,"chair_plastic_pink","list3"
"['metal', 'silver']",44,9,6541,"ruler",4.36956666666667,"ruler_metal_blue","list3"
"['wood', 'brown']",44,10,8389,"spoon",4.36956666666667,"spoon_wood_original","list3"
"['rubber', 'green']",44,11,6475,"boot",4.36956666666667,"boot_rubber_green","list3"
"['plastic', 'peach']",44,12,9516,"pitcher",4.36956666666667,"pitcher_plastic_orange","list3"
"['ceramic', 'blue']",44,13,5127,"bowl",4.36956666666667,"bowl_wood_blue","list3"
"['cotton', 'purple']",44,14,9159,"jacket",4.36956666666667,"jacket_denim_purple","list3"
"['glass', 'yellow']",44,15,5473,"bottle",4.36956666666667,"bottle_glass_yellow","list3"
"['wood', 'brown']",44,16,6519,"box",4.36956666666667,"box_wood_original","list3"
"['canvas', 'cream']",44,17,9811,"bag",4.36956666666667,"bag_canvas_original","list3"
"['leather', 'black']",44,18,5884,"boot",4.36956666666667,"boot_leather_original","list3"
"['plastic', 'clear']",44,19,6081,"bottle",4.36956666666667,"bottle_plastic_original","list3"
"['metal', 'silver']",44,20,4735,"spoon",4.36956666666667,"spoon_metal_green","list3"
"['wood', 'brown']",44,21,5513,"chair",4.36956666666667,"chair_wood_original","list3"
"['glass', 'purple']",44,22,5121,"bowl",4.36956666666667,"bowl_glass_purple","list3"
"['plastic', 'blue']",44,23,5526,"ball",4.36956666666667,"ball_plastic_original","list3"
"['metal', 'silver']",44,24,6356,"cup",4.36956666666667,"cup_metal_green","list3"
"['plastic', 'black']",44,25,4851,"spoon",4.36956666666667,"spoon_plastic_blue","list3"
"['plastic', 'green']",44,26,8937,"vase",4.36956666666667,"vase_wood_green","list3"
"['paper', 'green']",44,27,4938,"plate",4.36956666666667,"plate_paper_green","list3"
"['glass', 'red']",44,28,7405,"ball",4.36956666666667,"ball_metal_red","list3"
"['wood', 'brown']",44,29,5689,"ruler",4.36956666666667,"ruler_wood_original","list3"
"['metal', 'silver']",44,30,4697,"bowl",4.36956666666667,"bowl_metal_original","list3"
"['wood', 'yellow']",44,31,7552,"door",4.36956666666667,"door_wood_yellow","list3"
"['paper', 'blue']",44,32,4024,"bag",4.36956666666667,"bag_paper_blue","list3"
"['plastic', 'clear']",44,33,7696,"cup",4.36956666666667,"cup_plastic_blue","list3"
"['glass', 'clear']",44,34,8791,"vase",4.36956666666667,"vase_glass_blue","list3"
"['metal', 'green']",44,35,5851,"chair",4.36956666666667,"chair_metal_green","list3"
"['leather', 'black']",44,36,3832,"jacket",4.36956666666667,"jacket_leather_original","list3"
"['metal', 'gray']",44,37,4048,"door",4.36956666666667,"door_steel_original","list3"
"['plastic', 'pink']",44,38,3676,"plate",4.36956666666667,"plate_plastic_pink","list3"
"['metal', 'silver']",44,39,4797,"pitcher",4.36956666666667,"pitcher_metal_original","list3"
"['glass', 'clear']",44,40,4779,"pitcher",4.36956666666667,"pitcher_glass_green","list3"
