gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
3954-5	1592923465983	25	clickedObj		ruler_metal_green	filler_both	target	1	3	box_cardboard_brown_original	filler	distractor	3	1	box_cardboard_brown_original	filler	distractor	2	2	bowl_metal_green	filler	competitor	4	4	1	1	0	ruler		1592923464391
3954-5	1592923485978	26	clickedObj		bottle_plastic_green	low_difficulty	target	1	3	bottle_glass_green	difficulty_distractor	distractor	3	4	bottle_glass_clear_original	difficulty_distractor	distractor	4	2	bottle_glass_clear_original	difficulty_distractor	distractor	2	1	1	1	0	green bottle large		1592923484104
3954-5	1592923493604	27	clickedObj		ruler_wood_blue	filler_material	target	2	3	ball_plastic_red	filler	distractor	3	1	box_wood_green	filler	competitor	4	4	ball_plastic_red	filler	distractor	1	2	1	1	0	ruler		1592923492331
3954-5	1592923503064	28	clickedObj		table_metal_blue	high_difficulty	target	1	2	table_wood_green	difficulty_distractor	distractor	2	1	table_wood_green	difficulty_distractor	distractor	3	3	table_metal_green	difficulty_distractor	distractor	4	4	1	1	0	blue table		1592923501657
3954-5	1592923513491	29	clickedObj		spoon_wood_green	high_difficulty	target	2	2	spoon_wood_blue	difficulty_distractor	distractor	4	4	spoon_metal_blue	difficulty_distractor	distractor	1	3	spoon_metal_blue	difficulty_distractor	distractor	3	1	1	1	0	green spoon		1592923509989
3954-5	1592923522516	30	clickedObj		table_metal_green	high_difficulty	target	4	1	table_metal_blue	difficulty_distractor	distractor	1	2	table_wood_blue	difficulty_distractor	distractor	2	4	table_wood_blue	difficulty_distractor	distractor	3	3	1	1	0	green table		1592923521357
3954-5	1592923529587	31	clickedObj		door_steel_red	filler_none	target	1	2	ruler_wood_green	filler	distractor	4	1	ruler_wood_green	filler	distractor	2	4	box_cardboard_brown_original	filler	competitor	3	3	1	1	0	door		1592923527866
3954-5	1592923537965	32	clickedObj		plate_paper_blue	high_difficulty	target	2	1	plate_plastic_green	difficulty_distractor	distractor	3	2	plate_paper_green	difficulty_distractor	distractor	1	4	plate_plastic_green	difficulty_distractor	distractor	4	3	1	1	0	blue plate		1592923536403
0856-5	1592921928050	1	clickedObj		bowl_metal_blue	filler_both	target	1	3	vase_glass_clear_original	filler	distractor	3	4	ruler_metal_blue	filler	competitor	4	2	vase_glass_clear_original	filler	distractor	2	1	2	1	1	bowl	tell me	1592921919374___1592921920748
0856-5	1592921944416	2	clickedObj		boot_leather_green	high_difficulty	target	4	3	boot_rubber_black_original	difficulty_distractor	distractor	1	2	boot_rubber_black_original	difficulty_distractor	distractor	2	4	boot_leather_black_original	difficulty_distractor	distractor	3	1	2	1	1	green color 	tell me	1592921937213___1592921941747
0856-5	1592921957873	3	clickedObj		bottle_glass_green	difficulty_distractor	distractor	2	1	bottle_plastic_green	low_difficulty	target	1	2	bottle_glass_clear_original	difficulty_distractor	distractor	3	4	bottle_glass_clear_original	difficulty_distractor	distractor	4	3	2	1	1	white top	now	1592921950986___1592921952134
0856-5	1592921964871	4	clickedObj		door_steel_red	filler_none	target	3	4	bag_plastic_white_original	filler	distractor	1	3	box_wood_green	filler	competitor	4	1	bag_plastic_white_original	filler	distractor	2	2	1	1	0	red		1592921961520
0856-5	1592921974169	5	clickedObj		ruler_metal_green	filler_both	target	1	1	bag_paper_brown_original	filler	distractor	4	2	bowl_metal_green	filler	competitor	2	4	bag_paper_brown_original	filler	distractor	3	3	1	1	0	ruler		1592921971012
0856-5	1592921979783	6	clickedObj		vase_wood_blue	filler_material	target	2	3	ball_metal_red	filler	distractor	1	2	ruler_wood_brown_original	filler	competitor	3	4	ball_metal_red	filler	distractor	4	1	1	1	0	blue		1592921977748
0856-5	1592921994504	7	clickedObj		table_metal_blue	low_difficulty	target	4	2	table_wood_green	difficulty_distractor	distractor	1	1	table_wood_blue	difficulty_distractor	distractor	3	3	table_wood_green	difficulty_distractor	distractor	2	4	1	1	0	longest		1592921984998
0856-5	1592922005503	8	clickedObj		vase_wood_brown_original	filler_material	target	3	4	ruler_wood_green	filler	competitor	1	1	bag_paper_blue	filler	distractor	4	2	bag_paper_blue	filler	distractor	2	3	2	2	0	bown___brown		1592921998531___1592922002072
0856-5	1592922027055	9	clickedObj		bottle_glass_green	low_difficulty	target	2	4	bottle_plastic_green	difficulty_distractor	distractor	3	3	bottle_plastic_blue	difficulty_distractor	distractor	1	1	bottle_plastic_blue	difficulty_distractor	distractor	4	2	1	1	0	green with wire top		1592922018713
0856-5	1592922036369	10	clickedObj		cup_plastic_green	low_difficulty	target	4	4	cup_metal_green	difficulty_distractor	distractor	2	1	cup_metal_blue	difficulty_distractor	distractor	1	2	cup_metal_blue	difficulty_distractor	distractor	3	3	1	1	0	green plastic		1592922034021
0856-5	1592922044151	11	clickedObj		chair_metal_purple	high_difficulty	target	1	1	chair_plastic_green	difficulty_distractor	distractor	2	2	chair_plastic_green	difficulty_distractor	distractor	4	3	chair_metal_green	difficulty_distractor	distractor	3	4	1	1	0	blue		1592922041586
0856-5	1592922049425	12	clickedObj		ball_metal_silver_original	filler_both	target	1	1	vase_wood_green	filler	distractor	3	4	ruler_metal_silver_original	filler	competitor	2	3	vase_wood_green	filler	distractor	4	2	1	1	0	ball		1592922047748
0856-5	1592922055911	13	clickedObj		ruler_wood_blue	filler_material	target	1	1	bag_paper_green	filler	distractor	4	4	bag_paper_green	filler	distractor	3	3	door_wood_red	filler	competitor	2	2	1	1	0	ruler		1592922052922
0856-5	1592922061791	14	clickedObj		chair_metal_green	high_difficulty	target	2	1	chair_metal_purple	difficulty_distractor	distractor	3	2	chair_plastic_purple	difficulty_distractor	distractor	4	3	chair_plastic_purple	difficulty_distractor	distractor	1	4	1	1	0	green		1592922059838
0856-5	1592922073595	15	clickedObj		plate_paper_blue	low_difficulty	target	2	3	plate_plastic_green	difficulty_distractor	distractor	1	1	plate_plastic_green	difficulty_distractor	distractor	4	2	plate_plastic_blue_original	difficulty_distractor	distractor	3	4	1	1	0	lightest blue		1592922070326
0856-5	1592922081265	16	clickedObj		table_metal_blue	high_difficulty	target	4	3	table_wood_green	difficulty_distractor	distractor	1	4	table_metal_green	difficulty_distractor	distractor	3	2	table_wood_green	difficulty_distractor	distractor	2	1	1	1	0	longest blue		1592922079383
0856-5	1592922088281	17	clickedObj		bag_plastic_blue	filler_color	target	1	3	ruler_metal_blue	filler	competitor	2	2	box_wood_brown_original	filler	distractor	4	4	box_wood_brown_original	filler	distractor	3	1	1	1	0	bag		1592922085894
0856-5	1592922094141	18	clickedObj		bag_plastic_green	filler_color	target	3	3	bowl_metal_silver_original	filler	distractor	4	1	bowl_metal_silver_original	filler	distractor	1	4	ruler_wood_green	filler	competitor	2	2	1	1	0	bag		1592922092591
0856-5	1592922103309	19	clickedObj		ball_plastic_blue_original	filler_none	target	3	3	door_steel_silver_original	filler	distractor	4	2	bowl_glass_clear_original	filler	competitor	2	4	door_steel_silver_original	filler	distractor	1	1	1	1	0	ball		1592922101461
0856-5	1592922113878	20	clickedObj		pitcher_metal_blue	low_difficulty	target	2	2	pitcher_plastic_blue	difficulty_distractor	distractor	3	3	pitcher_plastic_white_original	difficulty_distractor	distractor	1	1	pitcher_plastic_white_original	difficulty_distractor	distractor	4	4	1	1	0	blue metal		1592922110750
0856-5	1592922126353	21	clickedObj		box_cardboard_green	filler_none	target	1	3	vase_glass_clear_original	filler	distractor	4	4	vase_glass_clear_original	filler	distractor	3	2	door_steel_silver_original	filler	competitor	2	1	1	1	0	box		1592922124326
0856-5	1592922135793	22	clickedObj		plate_plastic_blue_original	low_difficulty	target	4	4	plate_paper_white_original	difficulty_distractor	distractor	1	3	plate_paper_blue	difficulty_distractor	distractor	3	1	plate_paper_white_original	difficulty_distractor	distractor	2	2	1	1	0	dark blue		1592922133562
0856-5	1592922143489	23	clickedObj		bowl_glass_green	filler_material	target	1	2	bag_paper_brown_original	filler	distractor	4	4	bag_paper_brown_original	filler	distractor	3	3	vase_glass_clear_original	filler	competitor	2	1	1	1	0	green bowl		1592922141149
0856-5	1592922150636	24	clickedObj		table_metal_green	high_difficulty	target	4	4	table_wood_blue	difficulty_distractor	distractor	2	2	table_wood_blue	difficulty_distractor	distractor	3	1	table_metal_blue	difficulty_distractor	distractor	1	3	1	1	0	longest green		1592922147960
0856-5	1592922165081	25	clickedObj		table_metal_silver_original	high_difficulty	target	3	4	table_metal_blue	difficulty_distractor	distractor	2	3	table_wood_blue	difficulty_distractor	distractor	1	2	table_wood_blue	difficulty_distractor	distractor	4	1	1	1	0	longest brown		1592922161112
0856-5	1592922173457	26	clickedObj		spoon_wood_green	high_difficulty	target	2	1	spoon_plastic_blue	difficulty_distractor	distractor	4	3	spoon_plastic_blue	difficulty_distractor	distractor	3	4	spoon_wood_blue	difficulty_distractor	distractor	1	2	1	1	0	green		1592922171671
0856-5	1592922182288	27	clickedObj		plate_paper_blue	high_difficulty	target	1	3	plate_plastic_green	difficulty_distractor	distractor	3	4	plate_plastic_green	difficulty_distractor	distractor	4	1	plate_paper_green	difficulty_distractor	distractor	2	2	1	1	0	blue		1592922180203
0856-5	1592922191047	28	clickedObj		ball_metal_green	filler_none	target	3	2	ruler_wood_brown_original	filler	competitor	2	1	vase_glass_blue	filler	distractor	1	4	vase_glass_blue	filler	distractor	4	3	1	1	0	ball		1592922189425
0856-5	1592922204291	29	clickedObj		bowl_glass_blue	filler_both	target	2	3	vase_glass_blue	filler	competitor	1	4	ruler_wood_green	filler	distractor	4	1	ruler_wood_green	filler	distractor	3	2	1	1	0	bowl		1592922202106
0856-5	1592922215442	30	clickedObj		box_wood_blue	filler_color	target	2	4	ball_plastic_green	filler	distractor	3	2	ball_plastic_green	filler	distractor	1	3	bag_paper_blue	filler	competitor	4	1	1	1	0	box		1592922213586
0856-5	1592922233794	31	clickedObj		jacket_denim_purple	low_difficulty	target	3	2	jacket_leather_purple	difficulty_distractor	distractor	4	4	jacket_leather_black_original	difficulty_distractor	distractor	2	1	jacket_leather_black_original	difficulty_distractor	distractor	1	3	1	1	0	purple jean		1592922230896
0856-5	1592922241616	32	clickedObj		door_wood_brown_original	filler_color	target	3	4	ball_plastic_green	filler	distractor	4	2	bag_paper_brown_original	filler	competitor	1	1	ball_plastic_green	filler	distractor	2	3	1	1	0	door		1592922238723
2537-f	1592943378011	1	clickedObj		boot_leather_green	high_difficulty	target	1	1	boot_leather_black_original	difficulty_distractor	distractor	2	2	boot_rubber_black_original	difficulty_distractor	distractor	4	4	boot_rubber_black_original	difficulty_distractor	distractor	3	3	2	0	2		hello___which object is the target object	1592943347234___1592943375959
2537-f	1592943401266	2	clickedObj		door_wood_brown_original	filler_color	target	3	1	ball_plastic_red	filler	distractor	2	2	ball_plastic_red	filler	distractor	1	4	box_cardboard_brown_original	filler	competitor	4	3	1	1	0	door		1592943397593
2537-f	1592943417462	3	clickedObj		table_metal_silver_original	high_difficulty	target	2	1	table_wood_blue	difficulty_distractor	distractor	4	4	table_metal_blue	difficulty_distractor	distractor	3	3	table_wood_blue	difficulty_distractor	distractor	1	2	1	1	0	silver rectangular table		1592943414166
2537-f	1592943431465	4	clickedObj		bowl_glass_green	filler_material	target	1	2	vase_glass_clear_original	filler	competitor	3	4	box_cardboard_brown_original	filler	distractor	2	3	box_cardboard_brown_original	filler	distractor	4	1	1	1	0	glass bowl		1592943428666
2537-f	1592943447538	5	clickedObj		plate_plastic_blue_original	low_difficulty	target	2	4	plate_paper_blue	difficulty_distractor	distractor	3	3	plate_paper_green	difficulty_distractor	distractor	1	1	plate_paper_green	difficulty_distractor	distractor	4	2	1	1	0	darker blue plate		1592943443111
2537-f	1592943476222	6	clickedObj		bottle_plastic_green	low_difficulty	target	1	2	bottle_glass_clear_original	difficulty_distractor	distractor	4	4	bottle_glass_clear_original	difficulty_distractor	distractor	2	1	bottle_glass_green	difficulty_distractor	distractor	3	3	1	1	0	green plastic soda bottle		1592943466840
2537-f	1592943490975	7	clickedObj		table_metal_blue	low_difficulty	target	2	1	table_wood_brown_original	difficulty_distractor	distractor	3	4	table_wood_blue	difficulty_distractor	distractor	1	3	table_wood_brown_original	difficulty_distractor	distractor	4	2	1	1	0	blue rectangular table		1592943487246
2537-f	1592943502075	8	clickedObj		vase_wood_blue	filler_material	target	2	3	door_steel_yellow	filler	distractor	4	1	ruler_wood_green	filler	competitor	3	2	door_steel_yellow	filler	distractor	1	4	1	1	0	blue vase		1592943499797
2537-f	1592943516151	9	clickedObj		box_cardboard_green	filler_none	target	4	3	vase_glass_blue	filler	distractor	1	1	bag_paper_brown_original	filler	competitor	3	4	vase_glass_blue	filler	distractor	2	2	1	1	0	green box		1592943511866
2537-f	1592943526464	10	clickedObj		box_wood_blue	filler_color	target	4	2	door_steel_yellow	filler	distractor	1	3	vase_glass_blue	filler	competitor	2	4	door_steel_yellow	filler	distractor	3	1	1	1	0	blue box		1592943523548
2537-f	1592943538828	11	clickedObj		table_metal_blue	high_difficulty	target	2	2	table_wood_green	difficulty_distractor	distractor	1	4	table_metal_green	difficulty_distractor	distractor	4	1	table_wood_green	difficulty_distractor	distractor	3	3	1	1	0	blue rectangular table		1592943535652
2537-f	1592943547305	12	clickedObj		ruler_wood_blue	filler_material	target	4	4	box_wood_green	filler	competitor	2	3	ball_metal_red	filler	distractor	3	2	ball_metal_red	filler	distractor	1	1	1	1	0	blue ruler		1592943545219
2537-f	1592943557129	13	clickedObj		bowl_glass_blue	filler_both	target	4	3	door_steel_yellow	filler	distractor	1	1	vase_glass_blue	filler	competitor	2	4	door_steel_yellow	filler	distractor	3	2	1	1	0	glass bowl		1592943555043
2537-f	1592943585096	14	clickedObj		pitcher_metal_blue	low_difficulty	target	3	2	pitcher_plastic_blue	difficulty_distractor	distractor	4	3	pitcher_plastic_white_original	difficulty_distractor	distractor	1	1	pitcher_plastic_white_original	difficulty_distractor	distractor	2	4	1	1	0	blue steel pitcher		1592943578181
2537-f	1592943610787	15	clickedObj		bottle_glass_green	low_difficulty	target	1	4	bottle_plastic_blue	difficulty_distractor	distractor	2	1	bottle_plastic_green	difficulty_distractor	distractor	3	2	bottle_plastic_blue	difficulty_distractor	distractor	4	3	1	1	0	darker green glass bottle		1592943603304
2537-f	1592943619461	16	clickedObj		plate_paper_blue	high_difficulty	target	1	3	plate_paper_green	difficulty_distractor	distractor	3	4	plate_plastic_green	difficulty_distractor	distractor	2	2	plate_plastic_green	difficulty_distractor	distractor	4	1	1	1	0	blue plate		1592943617336
2537-f	1592943627165	17	clickedObj		door_steel_red	filler_none	target	3	2	box_cardboard_blue	filler	competitor	2	3	vase_glass_clear_original	filler	distractor	1	1	vase_glass_clear_original	filler	distractor	4	4	1	1	0	red door		1592943625348
2537-f	1592943637045	18	clickedObj		ball_metal_silver_original	filler_both	target	2	3	bowl_metal_silver_original	filler	competitor	3	2	ruler_wood_green	filler	distractor	1	1	ruler_wood_green	filler	distractor	4	4	1	1	0	silver ball		1592943634201
2537-f	1592943648785	19	clickedObj		ball_plastic_blue_original	filler_none	target	1	1	box_wood_brown_original	filler	distractor	2	3	box_wood_brown_original	filler	distractor	4	4	door_steel_yellow	filler	competitor	3	2	1	1	0	blue ball		1592943644876
2537-f	1592943660433	20	clickedObj		spoon_wood_green	high_difficulty	target	3	4	spoon_metal_blue	difficulty_distractor	distractor	2	1	spoon_wood_blue	difficulty_distractor	distractor	1	2	spoon_metal_blue	difficulty_distractor	distractor	4	3	1	1	0	green spoon		1592943658573
2537-f	1592943670353	21	clickedObj		ruler_metal_green	filler_both	target	1	1	bowl_metal_green	filler	competitor	2	4	bag_paper_blue	filler	distractor	4	2	bag_paper_blue	filler	distractor	3	3	1	1	0	green ruler		1592943668418
2537-f	1592943698473	22	clickedObj		jacket_denim_purple	low_difficulty	target	1	3	jacket_leather_black_original	difficulty_distractor	distractor	2	1	jacket_leather_purple	difficulty_distractor	distractor	3	4	jacket_leather_black_original	difficulty_distractor	distractor	4	2	1	1	0	purple jean jacket		1592943689592
2537-f	1592943715900	23	clickedObj		cup_plastic_green	low_difficulty	target	4	3	cup_metal_blue	difficulty_distractor	distractor	2	2	cup_metal_green	difficulty_distractor	distractor	3	4	cup_metal_blue	difficulty_distractor	distractor	1	1	1	1	0	green plastic solo cup		1592943711189
2537-f	1592943725897	24	clickedObj		chair_metal_green	high_difficulty	target	1	4	chair_plastic_purple	difficulty_distractor	distractor	4	1	chair_metal_purple	difficulty_distractor	distractor	3	3	chair_plastic_purple	difficulty_distractor	distractor	2	2	1	1	0	green chair		1592943722876
2537-f	1592943735366	25	clickedObj		chair_metal_purple	high_difficulty	target	1	2	chair_wood_green	difficulty_distractor	distractor	4	4	chair_wood_green	difficulty_distractor	distractor	2	1	chair_metal_green	difficulty_distractor	distractor	3	3	1	1	0	purple chair		1592943732050
2537-f	1592943748165	26	clickedObj		plate_paper_blue	low_difficulty	target	4	3	plate_plastic_pink	difficulty_distractor	distractor	2	2	plate_plastic_pink	difficulty_distractor	distractor	3	4	plate_plastic_blue_original	difficulty_distractor	distractor	1	1	1	1	0	lighter blue plate		1592943743330
2537-f	1592943755971	27	clickedObj		ball_metal_green	filler_none	target	3	1	door_steel_yellow	filler	distractor	2	3	bag_paper_brown_original	filler	competitor	1	2	door_steel_yellow	filler	distractor	4	4	1	1	0	green ball		1592943754005
2537-f	1592943767785	28	clickedObj		bag_plastic_blue	filler_color	target	2	3	box_wood_green	filler	distractor	1	1	vase_glass_blue	filler	competitor	4	2	box_wood_green	filler	distractor	3	4	1	1	0	blue bag		1592943764457
2537-f	1592943780825	29	clickedObj		bowl_metal_blue	filler_both	target	2	3	door_wood_red	filler	distractor	3	4	ruler_metal_blue	filler	competitor	4	2	door_wood_red	filler	distractor	1	1	1	1	0	silver bowl		1592943777827
2537-f	1592943791062	30	clickedObj		table_metal_green	high_difficulty	target	1	3	table_metal_blue	difficulty_distractor	distractor	3	4	table_wood_blue	difficulty_distractor	distractor	4	1	table_wood_blue	difficulty_distractor	distractor	2	2	1	1	0	green table		1592943787402
2537-f	1592943800576	31	clickedObj		bag_plastic_green	filler_color	target	4	2	vase_wood_green	filler	competitor	2	4	ball_metal_red	filler	distractor	1	1	ball_metal_red	filler	distractor	3	3	1	1	0	green bag		1592943797624
2537-f	1592943813052	32	clickedObj		vase_wood_brown_original	filler_material	target	3	4	bag_paper_blue	filler	distractor	4	3	door_wood_red	filler	competitor	2	1	bag_paper_blue	filler	distractor	1	2	1	1	0	wooden vase		1592943809309
2401-4	1592923329060	1	clickedObj		pitcher_metal_blue	low_difficulty	target	3	3	pitcher_plastic_white_original	difficulty_distractor	distractor	1	4	pitcher_plastic_blue	difficulty_distractor	distractor	2	2	pitcher_plastic_white_original	difficulty_distractor	distractor	4	1	2	1	1	it is the metallic looking one	Hello!	1592923323504___1592923326046
2401-4	1592923338729	2	clickedObj		ball_plastic_blue_original	filler_none	target	2	4	box_wood_green	filler	distractor	1	1	bowl_metal_silver_original	filler	competitor	3	2	box_wood_green	filler	distractor	4	3	1	1	0	blue ball		1592923336797
2401-4	1592923349048	3	clickedObj		vase_wood_brown_original	filler_material	target	4	3	bowl_glass_clear_original	filler	distractor	3	4	door_wood_yellow	filler	competitor	1	1	bowl_glass_clear_original	filler	distractor	2	2	1	1	0	wood vase		1592923347575
2401-4	1592923354808	4	clickedObj		door_steel_red	filler_none	target	3	3	bag_paper_green	filler	distractor	4	1	vase_glass_blue	filler	competitor	2	4	bag_paper_green	filler	distractor	1	2	1	1	0	red door		1592923353847
2401-4	1592923360515	5	clickedObj		ruler_metal_green	filler_both	target	1	3	bowl_metal_green	filler	competitor	3	4	box_cardboard_blue	filler	distractor	2	1	box_cardboard_blue	filler	distractor	4	2	1	1	0	green ruler		1592923359418
2401-4	1592923366366	6	clickedObj		vase_wood_blue	filler_material	target	2	1	ruler_wood_brown_original	filler	competitor	3	3	bowl_glass_clear_original	filler	distractor	1	2	bowl_glass_clear_original	filler	distractor	4	4	1	1	0	blue vase		1592923365220
2401-4	1592923371649	7	clickedObj		boot_leather_green	high_difficulty	target	2	3	boot_leather_black_original	difficulty_distractor	distractor	1	1	boot_rubber_black_original	difficulty_distractor	distractor	3	4	boot_rubber_black_original	difficulty_distractor	distractor	4	2	1	1	0	green boot		1592923370937
2401-4	1592923378722	8	clickedObj		spoon_wood_green	high_difficulty	target	3	1	spoon_wood_blue	difficulty_distractor	distractor	2	3	spoon_plastic_blue	difficulty_distractor	distractor	4	2	spoon_plastic_blue	difficulty_distractor	distractor	1	4	1	1	0	green wood spoon		1592923377615
2401-4	1592923388350	9	clickedObj		plate_plastic_blue_original	low_difficulty	target	1	4	plate_paper_blue	difficulty_distractor	distractor	2	2	plate_paper_green	difficulty_distractor	distractor	3	1	plate_paper_green	difficulty_distractor	distractor	4	3	1	1	0	darker blue plate		1592923385946
2401-4	1592923393728	10	clickedObj		ruler_wood_blue	filler_material	target	2	1	ball_metal_red	filler	distractor	4	2	ball_metal_red	filler	distractor	1	3	box_wood_green	filler	competitor	3	4	1	1	0	blue ruler		1592923392168
2401-4	1592923400896	11	clickedObj		jacket_denim_purple	low_difficulty	target	3	1	jacket_leather_purple	difficulty_distractor	distractor	4	4	jacket_leather_green	difficulty_distractor	distractor	1	3	jacket_leather_green	difficulty_distractor	distractor	2	2	1	1	0	purple jean jacket		1592923399633
2401-4	1592923406427	12	clickedObj		bowl_metal_blue	filler_both	target	4	1	ruler_metal_blue	filler	competitor	3	2	vase_glass_clear_original	filler	distractor	1	4	vase_glass_clear_original	filler	distractor	2	3	1	1	0	blue bowl		1592923405516
2401-4	1592923413476	13	clickedObj		plate_paper_blue	low_difficulty	target	3	1	plate_plastic_pink	difficulty_distractor	distractor	2	4	plate_plastic_pink	difficulty_distractor	distractor	4	2	plate_plastic_blue_original	difficulty_distractor	distractor	1	3	1	1	0	paper blue plate		1592923411659
2401-4	1592923418457	14	clickedObj		ball_metal_silver_original	filler_both	target	2	2	box_cardboard_blue	filler	distractor	3	4	bowl_metal_silver_original	filler	competitor	1	3	box_cardboard_blue	filler	distractor	4	1	1	1	0	silver ball		1592923417370
2401-4	1592923433169	15	clickedObj		cup_plastic_green	low_difficulty	target	2	4	cup_metal_silver_original	difficulty_distractor	distractor	4	2	cup_metal_green	difficulty_distractor	distractor	3	3	cup_metal_silver_original	difficulty_distractor	distractor	1	1	4	3	1	blue plastic cup___green___sorry	cool	1592923423464___1592923426212___1592923427178___1592923430428
2401-4	1592923438423	16	clickedObj		chair_metal_green	high_difficulty	target	2	4	chair_plastic_purple	difficulty_distractor	distractor	1	3	chair_metal_purple	difficulty_distractor	distractor	3	1	chair_plastic_purple	difficulty_distractor	distractor	4	2	1	1	0	green chair		1592923437019
2401-4	1592923449044	17	clickedObj		bottle_plastic_green	low_difficulty	target	4	3	bottle_glass_clear_original	difficulty_distractor	distractor	2	2	bottle_glass_green	difficulty_distractor	distractor	3	4	bottle_glass_clear_original	difficulty_distractor	distractor	1	1	1	1	0	plastic green bottle		1592923447212
2401-4	1592923453958	18	clickedObj		box_cardboard_green	filler_none	target	4	2	ruler_metal_blue	filler	distractor	1	3	ruler_metal_blue	filler	distractor	3	1	door_wood_yellow	filler	competitor	2	4	1	1	0	green box		1592923453031
2401-4	1592923459575	19	clickedObj		ball_metal_green	filler_none	target	3	1	box_wood_brown_original	filler	distractor	4	3	bag_paper_blue	filler	competitor	1	2	box_wood_brown_original	filler	distractor	2	4	1	1	0	green ball		1592923458585
2401-4	1592923464660	20	clickedObj		table_metal_silver_original	high_difficulty	target	2	3	table_wood_blue	difficulty_distractor	distractor	3	1	table_wood_blue	difficulty_distractor	distractor	1	2	table_metal_blue	difficulty_distractor	distractor	4	4	1	1	0	silver table		1592923463432
2401-4	1592923469066	21	clickedObj		box_wood_blue	filler_color	target	2	3	ball_plastic_green	filler	distractor	4	4	ball_plastic_green	filler	distractor	3	1	ruler_metal_blue	filler	competitor	1	2	1	1	0	blue box		1592923467902
2401-4	1592923474558	22	clickedObj		plate_paper_blue	high_difficulty	target	2	2	plate_plastic_green	difficulty_distractor	distractor	3	4	plate_plastic_green	difficulty_distractor	distractor	1	1	plate_paper_green	difficulty_distractor	distractor	4	3	1	1	0	blue plate		1592923473220
2401-4	1592923481964	23	clickedObj		bottle_glass_green	low_difficulty	target	2	4	bottle_plastic_blue	difficulty_distractor	distractor	1	3	bottle_plastic_blue	difficulty_distractor	distractor	3	1	bottle_plastic_green	difficulty_distractor	distractor	4	2	1	1	0	green glass bottle		1592923480888
2401-4	1592923488530	24	clickedObj		table_metal_blue	low_difficulty	target	1	1	table_wood_brown_original	difficulty_distractor	distractor	3	3	table_wood_brown_original	difficulty_distractor	distractor	4	4	table_wood_blue	difficulty_distractor	distractor	2	2	1	1	0	blue long table		1592923487089
2401-4	1592923494523	25	clickedObj		bowl_glass_blue	filler_both	target	3	4	box_wood_green	filler	distractor	4	3	vase_glass_blue	filler	competitor	2	2	box_wood_green	filler	distractor	1	1	1	1	0	blue bowl		1592923492993
2401-4	1592923499068	26	clickedObj		chair_metal_purple	high_difficulty	target	1	2	chair_wood_green	difficulty_distractor	distractor	3	1	chair_wood_green	difficulty_distractor	distractor	4	3	chair_metal_green	difficulty_distractor	distractor	2	4	1	1	0	purple chair		1592923498379
2401-4	1592923503934	27	clickedObj		table_metal_green	high_difficulty	target	4	1	table_wood_blue	difficulty_distractor	distractor	2	4	table_wood_blue	difficulty_distractor	distractor	3	3	table_metal_blue	difficulty_distractor	distractor	1	2	1	1	0	green table		1592923503168
2401-4	1592923508839	28	clickedObj		door_wood_brown_original	filler_color	target	4	4	vase_glass_clear_original	filler	distractor	3	2	vase_glass_clear_original	filler	distractor	2	1	box_cardboard_brown_original	filler	competitor	1	3	1	1	0	door		1592923508062
2401-4	1592923512760	29	clickedObj		bag_plastic_green	filler_color	target	2	2	ball_metal_red	filler	distractor	3	3	ball_metal_red	filler	distractor	1	1	vase_wood_green	filler	competitor	4	4	1	1	0	bag		1592923511933
2401-4	1592923516464	30	clickedObj		bag_plastic_blue	filler_color	target	1	1	ruler_wood_green	filler	distractor	2	2	ruler_wood_green	filler	distractor	3	4	vase_glass_blue	filler	competitor	4	3	1	1	0	bag		1592923515636
2401-4	1592923520768	31	clickedObj		table_metal_blue	high_difficulty	target	2	1	table_wood_green	difficulty_distractor	distractor	1	4	table_wood_green	difficulty_distractor	distractor	4	2	table_metal_green	difficulty_distractor	distractor	3	3	1	1	0	blue table		1592923519957
2401-4	1592923525820	32	clickedObj		bowl_glass_green	filler_material	target	2	4	bag_paper_blue	filler	distractor	4	2	bag_paper_blue	filler	distractor	3	3	vase_glass_clear_original	filler	competitor	1	1	1	1	0	green bowl		1592923524821
7078-d	1592941557754	1	clickedObj		ball_plastic_blue_original	filler_none	target	4	2	door_wood_yellow	filler	distractor	3	4	door_wood_yellow	filler	distractor	2	1	bag_paper_green	filler	competitor	1	3	1	1	0	blue ball		1592941551097
7078-d	1592941571614	2	clickedObj		chair_metal_green	high_difficulty	target	1	3	chair_wood_purple	difficulty_distractor	distractor	3	2	chair_metal_purple	difficulty_distractor	distractor	4	4	chair_wood_purple	difficulty_distractor	distractor	2	1	3	1	2	green chair	ok___ok	1592941560447___1592941565004___1592941570648
